Original Index,TimeSec,SleepLVL,HR
322,10200,3,75.0
323,10230,3,72.0
324,10260,3,73.0
325,10290,3,73.0
326,10320,3,75.0
327,10350,3,72.0
328,10380,3,72.0
329,10410,3,72.0
330,10440,3,74.0
331,10470,3,74.0
332,10500,3,73.0
333,10530,3,73.0
334,10560,3,72.0
335,10590,3,74.0
336,10620,3,75.0
337,10650,3,72.0
338,10680,3,71.0
339,10710,3,74.0
340,10740,3,74.0
341,10770,3,74.0
342,10800,3,71.0
343,10830,3,74.0
344,10860,3,73.0
345,10890,3,74.0
346,10920,3,68.0
347,10950,3,74.0
348,10980,3,73.0
349,11010,3,75.0
350,11040,3,74.0
351,11070,3,73.0
352,11100,3,73.0
353,11130,3,77.0
354,11160,3,77.0
355,11190,3,73.0
356,11220,3,74.0
357,11250,3,74.0
358,11280,3,77.0
359,11310,3,76.0
360,11340,3,74.0
361,11370,3,75.0
362,11400,3,75.0
363,11430,3,73.0
364,11460,3,75.0
365,11490,3,74.0
366,11520,3,75.0
367,11550,3,74.0
368,11580,3,72.0
369,11610,3,74.0
370,11640,3,74.0
371,11670,3,74.0
372,11700,3,68.0
373,11730,3,72.0
374,11760,3,71.0
375,11790,3,74.0
376,11820,3,71.0
377,11850,3,71.0
378,11880,3,71.0
379,11910,3,74.0
380,11940,3,70.0
381,11970,3,76.0
382,12000,3,74.0
383,12030,3,73.0
384,12060,3,75.0
385,12090,3,73.0
386,12120,3,75.0
387,12150,3,73.0
388,12180,3,75.0
389,12210,3,74.0
390,12240,3,73.0
391,12270,2,70.0
392,12300,2,68.0
393,12330,2,74.0
394,12360,2,71.0
395,12390,2,68.0
396,12420,2,71.0
397,12450,2,68.0
398,12480,2,73.0
399,12510,2,72.0
400,12540,2,77.0
401,12570,2,75.0
402,12600,2,76.0
403,12630,2,72.0
404,12660,2,72.0
405,12690,2,77.0
406,12720,2,79.0
407,12750,2,70.0
408,12780,2,73.0
409,12810,2,68.0
410,12840,5,70.0
411,12870,5,77.0
412,12900,5,75.0
413,12930,5,79.0
414,12960,5,82.0
415,12990,5,78.0
416,13020,5,77.0
417,13050,5,81.0
418,13080,5,70.0
419,13110,5,77.0
420,13140,5,81.0
421,13170,5,73.0
422,13200,5,77.0
423,13230,5,70.0
424,13260,5,82.0
425,13290,5,79.0
426,13320,5,73.0
427,13350,5,75.0
428,13380,5,77.0
429,13410,5,79.0
430,13440,5,71.0
431,13470,5,73.0
432,13500,5,73.0
433,13530,5,73.0
434,13560,5,75.0
435,13590,5,72.0
436,13620,5,77.0
437,13650,1,72.0
438,13680,2,74.0
439,13710,2,68.0
440,13740,2,71.0
441,13770,2,72.0
442,13800,2,74.0
443,13830,2,72.0
444,13860,2,75.0
445,13890,2,72.0
446,13920,2,76.0
447,13950,2,72.0
448,13980,2,70.0
449,14010,2,72.0
450,14040,2,69.0
451,14070,2,73.0
452,14100,2,71.0
453,14130,2,74.0
454,14160,2,74.0
455,14190,2,71.0
456,14220,2,73.0
457,14250,2,68.0
458,14280,2,70.0
459,14310,2,71.0
460,14340,2,70.0
461,14370,2,72.0
462,14400,2,70.0
463,14430,2,72.0
464,14460,2,70.0
465,14490,2,72.0
466,14520,2,73.0
467,14550,2,72.0
468,14580,2,70.0
469,14610,2,73.0
470,14640,2,72.0
471,14670,2,71.0
472,14700,2,70.0
473,14730,2,73.0
474,14760,2,71.0
475,14790,2,70.0
476,14820,2,71.0
477,14850,2,71.0
478,14880,2,71.0
479,14910,2,69.0
480,14940,2,69.0
481,14970,2,71.0
482,15000,1,71.0
483,15030,2,104.0
484,15060,2,66.0
485,15090,2,64.0
486,15120,2,67.0
487,15150,2,62.0
488,15180,2,65.0
489,15210,2,67.0
490,15240,2,69.0
491,15270,2,68.0
492,15300,2,63.0
493,15330,2,67.0
494,15360,2,68.0
495,15390,2,69.0
496,15420,2,68.0
497,15450,2,68.0
498,15480,2,68.0
499,15510,2,70.0
500,15540,2,68.0
501,15570,2,68.0
502,15600,2,66.0
503,15630,1,69.0
504,15660,2,66.0
505,15690,2,65.0
506,15720,2,67.0
507,15750,2,66.0
508,15780,2,66.0
509,15810,2,68.0
510,15840,2,68.0
511,15870,2,68.0
512,15900,2,69.0
513,15930,2,68.0
514,15960,2,67.0
515,15990,2,67.0
516,16020,2,68.0
517,16050,2,68.0
518,16080,2,70.0
519,16110,2,70.0
520,16140,2,72.0
521,16170,2,71.0
522,16200,2,71.0
523,16230,2,94.0
524,16260,2,71.0
525,16290,2,68.0
526,16320,2,68.0
527,16350,2,68.0
528,16380,2,65.0
529,16410,2,69.0
530,16440,2,68.0
531,16470,2,69.0
532,16500,2,67.0
533,16530,2,67.0
534,16560,2,67.0
535,16590,2,68.0
536,16620,2,70.0
537,16650,2,70.0
538,16680,2,68.0
539,16710,2,68.0
540,16740,2,68.0
541,16770,2,68.0
542,16800,2,70.0
543,16830,2,68.0
544,16860,2,70.0
545,16890,2,69.0
546,16920,2,68.0
547,16950,2,68.0
548,16980,2,66.0
549,17010,0,72.0
550,17040,1,63.0
551,17070,2,59.0
552,17100,2,69.0
553,17130,2,68.0
554,17160,2,74.0
555,17190,2,73.0
556,17220,2,71.0
557,17250,2,72.0
558,17280,0,71.0
559,17310,1,71.0
560,17340,2,68.0
561,17370,2,70.0
562,17400,2,73.0
563,17430,2,70.0
564,17460,2,69.0
565,17490,5,70.0
566,17520,5,75.0
567,17550,5,74.0
568,17580,5,74.0
569,17610,5,76.0
570,17640,5,77.0
571,17670,5,69.0
572,17700,5,69.0
573,17730,5,69.0
574,17760,5,68.0
575,17790,5,76.0
576,17820,5,72.0
577,17850,5,77.0
578,17880,5,80.0
579,17910,5,74.0
580,17940,5,79.0
581,17970,5,77.0
582,18000,5,75.0
583,18030,5,68.0
584,18060,5,73.0
585,18090,5,72.0
586,18120,5,76.0
587,18150,5,73.0
588,18180,5,73.0
589,18210,5,64.0
590,18240,5,73.0
591,18270,5,75.0
592,18300,5,73.0
593,18330,5,73.0
594,18360,1,73.0
595,18390,1,65.0
596,18420,5,66.0
597,18450,5,70.0
598,18480,5,76.0
599,18510,5,73.0
600,18540,5,72.0
601,18570,5,71.0
602,18600,5,67.0
603,18630,5,68.0
604,18660,5,70.0
605,18690,5,80.0
606,18720,5,64.0
607,18750,5,68.0
608,18780,5,69.0
609,18810,5,65.0
610,18840,5,65.0
611,18870,5,68.0
612,18900,5,68.0
613,18930,5,65.0
614,18960,5,68.0
615,18990,5,78.0
616,19020,5,82.0
617,19050,5,82.0
618,19080,0,89.0
619,19110,0,82.0
620,19140,0,83.0
621,19170,0,86.0
622,19200,0,86.0
623,19230,0,83.0
624,19260,0,115.0
625,19290,0,83.0
626,19320,0,83.0
627,19350,0,86.0
628,19380,0,84.0
629,19410,0,81.0
630,19440,0,82.0
631,19470,0,72.0
632,19500,0,73.0
633,19530,0,72.0
634,19560,0,73.0
635,19590,0,73.0
636,19620,0,75.0
637,19650,0,70.0
638,19680,0,82.0
639,19710,0,67.0
640,19740,0,67.0
641,19770,1,67.0
642,19800,1,67.0
643,19830,1,67.0
644,19860,1,66.0
645,19890,2,64.0
646,19920,2,64.0
647,19950,2,65.0
648,19980,2,67.0
649,20010,2,64.0
650,20040,2,65.0
651,20070,2,63.0
652,20100,2,67.0
653,20130,2,63.0
654,20160,2,63.0
655,20190,2,62.0
656,20220,2,66.0
657,20250,2,65.0
658,20280,2,65.0
659,20310,2,66.0
660,20340,2,68.0
661,20370,2,68.0
662,20400,2,60.0
663,20430,2,63.0
664,20460,1,65.0
665,20490,1,63.0
666,20520,1,63.0
667,20550,2,65.0
668,20580,2,64.0
669,20610,0,65.0
670,20640,0,61.0
671,20670,0,78.0
672,20700,0,70.0
673,20730,0,77.0
674,20760,0,63.0
675,20790,1,64.0
676,20820,1,64.0
677,20850,2,65.0
678,20880,2,66.0
679,20910,2,68.0
680,20940,2,64.0
681,20970,2,63.0
682,21000,2,64.0
683,21030,2,64.0
684,21060,2,64.0
685,21090,2,62.0
686,21120,2,62.0
687,21150,2,60.0
688,21180,2,62.0
689,21210,2,65.0
690,21240,2,66.0
691,21270,2,64.0
692,21300,2,67.0
693,21330,2,65.0
694,21360,2,63.0
695,21390,2,63.0
696,21420,2,66.0
697,21450,2,66.0
698,21480,2,65.0
699,21510,2,64.0
700,21540,2,62.0
701,21570,2,64.0
702,21600,2,65.0
703,21630,2,65.0
704,21660,2,68.0
705,21690,2,70.0
706,21720,2,71.0
707,21750,2,74.0
708,21780,2,75.0
709,21810,2,73.0
710,21840,2,71.0
711,21870,2,72.0
712,21900,2,72.0
713,21930,2,67.0
714,21960,2,68.0
715,21990,2,67.0
716,22020,2,68.0
717,22050,2,70.0
718,22080,2,69.0
719,22110,2,71.0
720,22140,2,71.0
721,22170,2,68.0
722,22200,2,69.0
723,22230,2,69.0
724,22260,2,59.0
725,22290,2,61.0
726,22320,2,66.0
727,22350,2,65.0
728,22380,2,69.0
729,22410,2,68.0
730,22440,2,63.0
731,22470,2,65.0
732,22500,2,67.0
733,22530,2,65.0
734,22560,2,66.0
735,22590,2,64.0
736,22620,2,69.0
737,22650,2,61.0
738,22680,2,66.0
739,22710,2,67.0
740,22740,2,65.0
741,22770,2,63.0
742,22800,2,64.0
743,22830,2,69.0
744,22860,2,65.0
745,22890,2,69.0
746,22920,2,66.0
747,22950,2,64.0
748,22980,2,68.0
749,23010,2,63.0
750,23040,2,63.0
751,23070,2,64.0
752,23100,2,68.0
753,23130,2,64.0
754,23160,5,67.0
755,23190,5,65.0
756,23220,5,75.0
757,23250,5,64.0
758,23280,5,67.0
759,23310,5,65.0
760,23340,5,66.0
761,23370,5,67.0
762,23400,5,68.0
763,23430,5,70.0
764,23460,5,68.0
765,23490,5,74.0
766,23520,5,68.0
767,23550,5,67.0
768,23580,5,73.0
769,23610,5,71.0
770,23640,5,71.0
771,23670,5,71.0
772,23700,5,67.0
773,23730,5,73.0
774,23760,1,75.0
775,23790,1,71.0
776,23820,0,67.0
777,23850,1,75.0
778,23880,1,69.0
779,23910,5,72.0
780,23940,5,71.0
781,23970,5,70.0
782,24000,5,75.0
783,24030,5,71.0
784,24060,5,76.0
785,24090,5,75.0
786,24120,5,74.0
787,24150,5,73.0
788,24180,5,70.0
789,24210,5,73.0
790,24240,5,73.0
791,24270,5,70.0
792,24300,5,71.0
793,24330,5,71.0
794,24360,5,74.0
795,24390,5,70.0
796,24420,5,74.0
797,24450,5,75.0
798,24480,5,77.0
799,24510,5,75.0
800,24540,5,74.0
801,24570,5,75.0
802,24600,5,72.0
803,24630,5,72.0
804,24660,5,72.0
805,24690,5,68.0
806,24720,5,72.0
807,24750,5,74.0
808,24780,5,77.0
809,24810,5,77.0
810,24840,5,74.0
811,24870,5,72.0
812,24900,5,73.0
813,24930,5,68.0
814,24960,5,68.0
815,24990,5,68.0
816,25020,0,77.0
817,25050,0,98.0
818,25080,5,68.0
819,25110,5,69.0
820,25140,5,70.0
821,25170,5,68.0
822,25200,5,71.0
823,25230,5,70.0
824,25260,5,73.0
825,25290,5,67.0
826,25320,5,64.0
827,25350,5,70.0
828,25380,5,69.0
829,25410,5,70.0
830,25440,5,69.0
831,25470,5,69.0
832,25500,5,70.0
833,25530,5,68.0
834,25560,5,67.0
835,25590,5,69.0
836,25620,5,68.0
837,25650,5,75.0
838,25680,5,74.0
839,25710,5,77.0
840,25740,5,70.0
841,25770,5,75.0
842,25800,5,63.0
843,25830,5,70.0
844,25860,5,71.0
845,25890,5,75.0
846,25920,5,70.0
847,25950,5,76.0
848,25980,5,75.0
849,26010,5,77.0
850,26040,5,75.0
851,26070,5,76.0
852,26100,5,78.0
853,26130,5,78.0
854,26160,5,77.0
855,26190,5,76.0
856,26220,5,72.0
857,26250,5,74.0
858,26280,5,77.0
859,26310,5,69.0
860,26340,5,72.0
861,26370,5,74.0
862,26400,5,70.0
863,26430,5,68.0
864,26460,0,65.0
865,26490,1,77.0
866,26520,2,66.0
867,26550,2,70.0
868,26580,2,71.0
869,26610,2,73.0
870,26640,2,75.0
871,26670,2,75.0
872,26700,2,71.0
873,26730,2,71.0
874,26760,2,74.0
875,26790,2,77.0
876,26820,2,74.0
877,26850,2,76.0
878,26880,2,74.0
879,26910,2,70.0
880,26940,2,73.0
881,26970,2,69.0
882,27000,2,71.0
883,27030,2,74.0
884,27060,2,75.0
885,27090,2,71.0
886,27120,2,71.0
887,27150,2,74.0
888,27180,2,70.0
889,27210,2,73.0
890,27240,2,70.0
891,27270,2,72.0
892,27300,2,73.0
893,27330,2,73.0
894,27360,2,73.0
895,27390,2,71.0
896,27420,2,72.0
897,27450,2,72.0
898,27480,2,75.0
899,27510,2,68.0
900,27540,2,67.0
901,27570,2,69.0
902,27600,2,66.0
903,27630,2,72.0
904,27660,2,68.0
905,27690,2,69.0
906,27720,2,71.0
907,27750,2,72.0
908,27780,2,70.0
909,27810,2,70.0
910,27840,2,69.0
911,27870,2,71.0
912,27900,2,68.0
913,27930,2,73.0
914,27960,2,71.0
915,27990,2,72.0
916,28020,0,72.0
917,28050,1,72.0
918,28080,0,73.0
919,28110,1,76.0
920,28140,2,82.0
921,28170,0,72.0
922,28200,0,76.0
923,28230,1,71.0
924,28260,1,74.0
925,28290,0,72.0
926,28320,0,75.0
927,28350,1,74.0
928,28380,2,75.0
929,28410,2,75.0
930,28440,2,77.0
931,28470,0,82.0
932,28500,1,77.0
933,28530,2,71.0
934,28560,2,69.0
935,28590,2,73.0
936,28620,2,71.0
937,28650,2,72.0
938,28680,2,70.0
939,28710,2,74.0
940,28740,2,69.0
941,28770,2,70.0
942,28800,2,68.0
943,28830,2,69.0
944,28860,2,68.0
945,28890,2,71.0
946,28920,2,73.0
947,28950,2,79.0
0,330,0,67.0
1,360,0,65.0
2,390,0,68.0
3,420,0,73.0
4,450,0,75.0
5,480,0,65.0
6,510,0,64.0
7,540,0,62.0
8,570,0,64.0
9,600,0,68.0
10,630,0,68.0
11,660,0,69.0
12,690,0,70.0
13,720,0,68.0
14,750,0,67.0
15,780,0,66.0
16,810,0,65.0
17,840,0,67.0
18,870,0,68.0
19,900,1,64.0
20,930,0,64.0
21,960,1,63.0
22,990,2,64.0
23,1020,2,61.0
24,1050,0,63.0
25,1080,1,64.0
26,1110,2,63.0
27,1140,2,61.0
28,1170,2,61.0
29,1200,2,56.0
30,1230,2,61.0
31,1260,2,62.0
32,1290,1,62.0
33,1320,2,61.0
34,1350,2,62.0
35,1380,1,60.0
36,1410,2,59.0
37,1440,2,62.0
38,1470,2,61.0
39,1500,2,64.0
40,1530,2,63.0
41,1560,2,62.0
42,1590,2,59.0
43,1620,2,61.0
44,1650,2,64.0
45,1680,2,63.0
46,1710,2,62.0
47,1740,2,62.0
48,1770,2,63.0
49,1800,2,63.0
50,1830,2,63.0
51,1860,2,64.0
52,1890,2,64.0
53,1920,2,64.0
54,1950,2,64.0
55,1980,2,63.0
56,2010,2,64.0
57,2040,2,63.0
58,2070,2,65.0
59,2100,2,64.0
60,2130,2,65.0
61,2160,2,65.0
62,2190,2,66.0
63,2220,2,66.0
64,2250,2,65.0
65,2280,2,74.0
66,2310,2,65.0
67,2340,2,66.0
68,2370,2,65.0
69,2400,2,65.0
70,2430,2,66.0
71,2460,2,64.0
72,2490,2,65.0
73,2520,2,67.0
74,2550,2,67.0
75,2580,2,66.0
76,2610,2,67.0
77,2640,2,67.0
78,2670,3,67.0
79,2700,3,67.0
80,2730,3,67.0
81,2760,3,68.0
82,2790,3,67.0
83,2820,3,68.0
84,2850,3,68.0
85,2880,3,68.0
86,2910,3,68.0
87,2940,3,66.0
88,2970,3,67.0
89,3000,3,67.0
90,3030,3,68.0
91,3060,3,68.0
92,3090,3,68.0
93,3120,3,68.0
94,3150,3,69.0
95,3180,3,69.0
96,3210,3,68.0
97,3240,3,68.0
98,3270,3,68.0
99,3300,3,70.0
100,3330,3,68.0
101,3360,3,68.0
102,3390,3,68.0
103,3420,3,68.0
104,3450,3,69.0
105,3480,3,68.0
106,3510,3,69.0
107,3540,3,69.0
108,3570,3,68.0
109,3600,3,70.0
110,3630,3,68.0
111,3660,3,69.0
112,3690,3,69.0
113,3720,3,70.0
114,3750,3,70.0
115,3780,3,70.0
116,3810,3,71.0
117,3840,3,71.0
118,3870,3,70.0
119,3900,3,70.0
120,3930,3,71.0
121,3960,3,69.0
122,3990,3,69.0
123,4020,3,70.0
124,4050,3,70.0
125,4080,3,70.0
126,4110,3,71.0
127,4140,3,70.0
128,4170,3,70.0
129,4200,3,69.0
130,4230,3,69.0
131,4260,3,70.0
132,4290,3,70.0
133,4320,3,69.0
134,4350,3,69.0
135,4380,3,70.0
136,4410,3,71.0
137,4440,3,70.0
138,4470,3,71.0
139,4500,3,71.0
140,4530,3,68.0
141,4560,3,70.0
142,4590,3,70.0
143,4620,3,70.0
144,4650,3,68.0
145,4680,3,70.0
146,4710,3,68.0
147,4740,3,69.0
148,4770,3,69.0
149,4800,3,72.0
150,4830,2,71.0
151,4860,2,70.0
152,4890,2,77.0
153,4920,2,72.0
154,4950,2,72.0
155,4980,0,71.0
156,5010,1,89.0
157,5040,2,74.0
158,5070,1,71.0
159,5100,2,82.0
160,5130,2,73.0
161,5160,2,71.0
162,5190,2,74.0
163,5220,2,72.0
164,5250,2,72.0
165,5280,2,72.0
166,5310,1,84.0
167,5340,2,89.0
168,5370,2,73.0
169,5400,2,73.0
170,5430,2,75.0
171,5460,2,73.0
172,5490,2,70.0
173,5520,2,74.0
174,5550,2,73.0
175,5580,2,71.0
176,5610,2,76.0
177,5640,2,75.0
178,5670,2,71.0
179,5700,2,74.0
180,5730,5,82.0
181,5760,5,75.0
182,5790,5,70.0
183,5820,5,78.0
184,5850,0,79.0
185,5880,5,94.0
186,5910,5,72.0
187,5940,5,72.0
188,5970,5,76.0
189,6000,5,76.0
190,6030,5,77.0
191,6060,5,80.0
192,6090,5,77.0
193,6120,5,74.0
194,6150,5,71.0
195,6180,5,73.0
196,6210,5,76.0
197,6240,5,82.0
198,6270,5,79.0
199,6300,5,77.0
200,6330,5,74.0
201,6360,5,80.0
202,6390,5,75.0
203,6420,5,75.0
204,6450,5,72.0
205,6480,5,75.0
206,6510,5,73.0
207,6540,5,71.0
208,6570,5,77.0
209,6600,2,74.0
210,6630,2,71.0
211,6660,2,68.0
212,6690,2,68.0
213,6720,2,72.0
214,6750,2,70.0
215,6780,2,70.0
216,6810,2,69.0
217,6840,2,71.0
218,6870,2,66.0
219,6900,2,68.0
220,6930,2,68.0
221,6960,2,69.0
222,6990,2,69.0
223,7020,2,72.0
224,7050,2,71.0
225,7080,2,68.0
226,7110,2,67.0
227,7140,2,69.0
228,7170,2,68.0
229,7200,2,68.0
230,7230,2,68.0
231,7260,2,68.0
232,7290,2,68.0
233,7320,2,68.0
234,7350,2,68.0
235,7380,2,69.0
236,7410,2,68.0
237,7440,2,68.0
238,7470,2,67.0
239,7500,2,68.0
240,7530,2,68.0
241,7560,2,67.0
242,7590,2,68.0
243,7620,2,68.0
244,7650,2,67.0
245,7680,2,67.0
246,7710,2,67.0
247,7740,2,67.0
248,7770,2,68.0
249,7800,2,67.0
250,7830,2,68.0
251,7860,2,66.0
252,7890,2,66.0
253,7920,2,66.0
254,7950,2,67.0
255,7980,2,67.0
256,8010,2,66.0
257,8040,2,68.0
258,8070,2,65.0
259,8100,2,67.0
260,8130,2,67.0
261,8160,2,67.0
262,8190,2,67.0
263,8220,2,67.0
264,8250,2,67.0
265,8280,2,67.0
266,8310,2,68.0
267,8340,2,68.0
268,8370,2,68.0
269,8400,2,67.0
270,8430,2,68.0
271,8460,2,66.0
272,8490,2,67.0
273,8520,2,68.0
274,8550,2,68.0
275,8580,2,69.0
276,8610,2,68.0
277,8640,2,67.0
278,8670,2,67.0
279,8700,2,67.0
280,8730,2,68.0
281,8760,2,67.0
282,8790,2,67.0
283,8820,2,66.0
284,8850,2,66.0
285,8880,2,66.0
286,8910,2,66.0
287,8940,2,66.0
288,8970,2,67.0
289,9000,2,68.0
290,9030,2,68.0
291,9060,2,67.0
292,9090,2,67.0
293,9120,2,68.0
294,9150,0,67.0
295,9180,0,75.0
296,9210,1,73.0
297,9240,1,63.0
298,9270,1,66.0
299,9300,2,66.0
300,9330,2,68.0
301,9360,2,68.0
302,9390,2,66.0
303,9420,2,67.0
304,9450,2,67.0
305,9480,2,68.0
306,9510,2,68.0
307,9540,2,69.0
308,9570,2,67.0
309,9600,2,67.0
310,9630,2,68.0
311,9660,2,67.0
312,9690,2,69.0
313,9720,2,67.0
314,9750,2,67.0
315,9780,2,67.0
316,9810,2,68.0
317,9840,2,67.0
318,9870,2,67.0
319,9900,2,66.0
320,9930,2,66.0
321,9960,2,67.0
322,9990,2,67.0
323,10020,2,67.0
324,10050,2,65.0
325,10080,2,67.0
326,10110,2,67.0
327,10140,2,67.0
328,10170,2,67.0
329,10200,2,67.0
330,10230,2,68.0
331,10260,2,68.0
332,10290,2,69.0
333,10320,2,69.0
334,10350,2,68.0
335,10380,2,68.0
336,10410,2,69.0
337,10440,2,68.0
338,10470,2,68.0
339,10500,2,66.0
340,10530,2,69.0
341,10560,2,68.0
342,10590,2,68.0
343,10620,2,68.0
344,10650,2,67.0
345,10680,2,68.0
346,10710,2,67.0
347,10740,2,68.0
348,10770,2,66.0
349,10800,2,68.0
350,10830,2,68.0
351,10860,2,68.0
352,10890,2,68.0
353,10920,2,68.0
354,10950,2,68.0
355,10980,2,67.0
356,11010,2,68.0
357,11040,2,68.0
358,11070,2,68.0
359,11100,2,68.0
360,11130,2,69.0
361,11160,2,68.0
362,11190,2,83.0
363,11220,2,70.0
364,11250,2,70.0
365,11280,2,69.0
366,11310,2,68.0
367,11340,2,68.0
368,11370,0,69.0
369,11400,2,81.0
370,11430,2,72.0
371,11460,0,70.0
372,11490,2,82.0
373,11520,2,72.0
374,11550,2,71.0
375,11580,2,70.0
376,11610,2,71.0
377,11640,5,70.0
378,11670,5,66.0
379,11700,5,77.0
380,11730,5,69.0
381,11760,5,73.0
382,11790,5,79.0
383,11820,5,73.0
384,11850,5,75.0
385,11880,5,83.0
386,11910,5,78.0
387,11940,5,74.0
388,11970,5,77.0
389,12000,5,81.0
390,12030,5,82.0
391,12060,5,78.0
392,12090,5,84.0
393,12120,5,77.0
394,12150,5,71.0
395,12180,5,74.0
396,12210,5,73.0
397,12240,5,80.0
398,12270,5,77.0
399,12300,5,77.0
400,12330,5,75.0
401,12360,5,84.0
402,12390,5,92.0
403,12420,5,82.0
404,12450,5,83.0
405,12480,5,83.0
406,12510,5,77.0
407,12540,5,81.0
408,12570,1,83.0
409,12600,1,87.0
410,12630,0,84.0
411,12660,0,102.0
412,12690,0,70.0
413,12720,5,75.0
414,12750,5,76.0
415,12780,5,79.0
416,12810,5,82.0
417,12840,5,73.0
418,12870,5,77.0
419,12900,5,69.0
420,12930,5,83.0
421,12960,5,74.0
422,12990,5,72.0
423,13020,5,75.0
424,13050,5,76.0
425,13080,5,69.0
426,13110,5,72.0
427,13140,5,70.0
428,13170,5,72.0
429,13200,5,77.0
430,13230,5,79.0
431,13260,5,81.0
432,13290,5,78.0
433,13320,5,77.0
434,13350,5,80.0
435,13380,5,83.0
436,13410,0,74.0
437,13440,0,95.0
438,13470,5,73.0
439,13500,5,71.0
440,13530,5,83.0
441,13560,5,71.0
442,13590,5,73.0
443,13620,5,87.0
444,13650,5,75.0
445,13680,5,79.0
446,13710,5,72.0
447,13740,5,77.0
448,13770,5,75.0
449,13800,0,82.0
450,13830,0,76.0
451,13860,0,73.0
452,13890,1,74.0
453,13920,1,77.0
454,13950,1,78.0
455,13980,1,70.0
456,14010,1,75.0
457,14040,1,75.0
458,14070,2,74.0
459,14100,2,75.0
460,14130,2,72.0
461,14160,1,79.0
462,14190,2,73.0
463,14220,2,72.0
464,14250,2,77.0
465,14280,2,70.0
466,14310,2,73.0
467,14340,2,75.0
468,14370,2,69.0
469,14400,2,69.0
470,14430,2,69.0
471,14460,2,68.0
472,14490,2,72.0
473,14520,2,71.0
474,14550,2,70.0
475,14580,2,68.0
476,14610,2,68.0
477,14640,2,68.0
478,14670,2,69.0
479,14700,2,68.0
480,14730,2,68.0
481,14760,2,68.0
482,14790,2,68.0
483,14820,2,69.0
484,14850,2,68.0
485,14880,2,64.0
486,14910,2,67.0
487,14940,2,67.0
488,14970,2,66.0
489,15000,2,66.0
490,15030,2,67.0
491,15060,2,60.0
492,15090,2,68.0
493,15120,2,67.0
494,15150,2,68.0
495,15180,2,66.0
496,15210,2,65.0
497,15240,2,67.0
498,15270,2,67.0
499,15300,2,68.0
500,15330,2,68.0
501,15360,2,65.0
502,15390,2,64.0
503,15420,2,65.0
504,15450,2,67.0
505,15480,2,68.0
506,15510,2,68.0
507,15540,2,68.0
508,15570,2,68.0
509,15600,2,68.0
510,15630,2,68.0
511,15660,2,66.0
512,15690,2,69.0
513,15720,2,65.0
514,15750,2,67.0
515,15780,2,68.0
516,15810,2,67.0
517,15840,2,68.0
518,15870,2,68.0
519,15900,2,68.0
520,15930,2,67.0
521,15960,2,66.0
522,15990,2,66.0
523,16020,2,67.0
524,16050,2,67.0
525,16080,1,67.0
526,16110,2,68.0
527,16140,0,67.0
528,16170,1,90.0
529,16200,1,82.0
530,16230,2,67.0
531,16260,2,66.0
532,16290,2,65.0
533,16320,2,67.0
534,16350,2,67.0
535,16380,2,68.0
536,16410,2,67.0
537,16440,2,66.0
538,16470,0,67.0
539,16500,1,87.0
540,16530,0,71.0
541,16560,1,75.0
542,16590,0,69.0
543,16620,1,70.0
544,16650,1,71.0
545,16680,2,70.0
546,16710,2,70.0
547,16740,2,71.0
548,16770,2,70.0
549,16800,2,71.0
550,16830,2,72.0
551,16860,2,70.0
552,16890,2,69.0
553,16920,2,69.0
554,16950,2,68.0
555,16980,2,68.0
556,17010,2,70.0
557,17040,2,68.0
558,17070,2,69.0
559,17100,2,68.0
560,17130,2,68.0
561,17160,2,68.0
562,17190,2,68.0
563,17220,2,66.0
564,17250,2,68.0
565,17280,2,68.0
566,17310,2,68.0
567,17340,2,68.0
568,17370,2,67.0
569,17400,2,68.0
570,17430,2,68.0
571,17460,2,67.0
572,17490,2,68.0
573,17520,2,68.0
574,17550,1,66.0
575,17580,2,69.0
576,17610,2,64.0
577,17640,2,67.0
578,17670,2,66.0
579,17700,2,68.0
580,17730,2,67.0
581,17760,2,67.0
582,17790,2,67.0
583,17820,2,68.0
584,17850,2,68.0
585,17880,2,67.0
586,17910,2,67.0
587,17940,2,67.0
588,17970,2,68.0
589,18000,2,68.0
590,18030,2,68.0
591,18060,2,66.0
592,18090,2,66.0
593,18120,2,66.0
594,18150,2,67.0
595,18180,2,68.0
596,18210,2,68.0
597,18240,2,65.0
598,18270,2,68.0
599,18300,2,67.0
600,18330,2,66.0
601,18360,2,67.0
602,18390,2,67.0
603,18420,2,67.0
604,18450,2,67.0
605,18480,2,68.0
606,18510,0,68.0
607,18540,1,74.0
608,18570,2,79.0
609,18600,2,65.0
610,18630,2,66.0
611,18660,2,64.0
612,18690,2,67.0
613,18720,2,65.0
614,18750,2,64.0
615,18780,2,66.0
616,18810,2,68.0
617,18840,2,69.0
618,18870,2,67.0
619,18900,0,65.0
620,18930,1,70.0
621,18960,2,68.0
622,18990,2,70.0
623,19020,1,66.0
624,19050,2,67.0
625,19080,2,70.0
626,19110,5,65.0
627,19140,5,64.0
628,19170,5,73.0
629,19200,5,68.0
630,19230,5,74.0
631,19260,5,68.0
632,19290,5,74.0
633,19320,0,76.0
634,19350,5,102.0
635,19380,5,66.0
636,19410,5,73.0
637,19440,0,70.0
638,19470,5,87.0
639,19500,5,69.0
640,19530,5,68.0
641,19560,5,72.0
642,19590,5,73.0
643,19620,5,71.0
644,19650,5,70.0
645,19680,5,68.0
